Salary Structure not assigned for employee {0} for date {1},员工{0}在日期{1}未分配薪资结构,
Salary Structure {0} does not belong to company {1},薪资结构{0}不属于公司{1},
Salary Structures updated successfully,薪资结构更新成功,
Salary Withholding,薪资代扣,
Salary Withholding Cycle,薪资代扣周期,
Salary Withholding {0} already exists for employee {1} for the selected period,员工{1}在选定期间已存在薪资代扣{0},
"Salary already processed for period between {0} and {1}, Leave application period cannot be between this date range.",薪资已在{0}至{1}期间处理，请假申请期间不可在此范围内,
Salary breakup based on Earning and Deduction.,基于收入与扣除项的薪资明细,
Salary slip emails have been enqueued for sending. Check {0} for status.,工资条邮件已加入发送队列，查看{0}了解状态,
Sales Invoice,销售发票,
Same Company is entered more than once,同一公司被输入了多次,
Sanctioned Amount,批准金额,
Sanctioned Amount (Company Currency),核准金额（公司本位币）,
Sanctioned Amount cannot be greater than Claim Amount in Row {0}.,行号{0}中批准金额不可超过报销金额,
Saturday,星期六,
Save,保存,
Scheduled,已排程,
Scheduled On,安排日期,
Scheduler,调度器,
Score,得分了,
Score Earned,获得分数,
Score must be less than or equal to 5,得分必须小于等于5,
Scores,得分列表,
Search for Jobs,搜索职位,
Select Applicable Components for Overtime Type,选择加班类型适用的组件,
Select Company,选择公司,
Select Employees,选择员工,
Select Interview Round First,请先选择面试轮次,
Select Interview first,请先选择面试,
Select Month for LWP Reversal,选择LWP冲销月份,
Select Payment Account to make Bank Entry,选择支付账户以创建银行分录,
Select Payroll Frequency.,选择薪资频率,
Select Property,选择属性,
Select Shift Requests,选择班次申请,
Select Terms and Conditions,选择条款与条件,
Select Users,选择用户,
Select an employee to get the employee advance.,选择员工以获取预支款,
Select if any of the days selected for request are holidays,如果申请的日期中有节假日请选择,
Select the Employee for which you want to allocate leaves.,选择需要分配假期的员工,
Select the Employee.,选择员工,
"Select the Leave Type like Sick leave, Privilege Leave, Casual Leave, etc.",选择假期类型如病假、特权假、事假等,
Select the date after which this Leave Allocation will expire.,选择本假期分配过期日期,
Select the date from which this Leave Allocation will be valid.,选择本假期分配生效日期,
Select the end date for your Leave Application.,选择请假申请截止日期,
Select the salary components whose total will be used from the salary slip to calculate the hourly overtime rate.,选择将从工资条中提取总额用于计算小时加班费的工资组件。,
Select the start date for your Leave Application.,选择请假申请开始日期,
Select this if you want shift assignments to be automatically created indefinitely.,选择此项将无限期自动创建班次分配,
"Select type of leave the employee wants to apply for, like Sick Leave, Privilege Leave, Casual Leave, etc.",选择员工申请的假期类型如病假、特权假、事假等,
Select your Leave Approver i.e. the person who approves or rejects your leaves.,选择您的假期审批人,
Select {0},选择{0},
Selected employee advance is not of employee {0},所选的员工预支不属于员工 {0},
Selected employee advance is not of employee {},所选的员工预支不属于员工 {},
Self Appraisal,自我评估,
Self Appraisal Pending: {0},待自我评估：{0},
Self Appraisal Score,自我评估得分,
Self Score,自我评分,
Self-Study,自主学习,
Self-approval for Expense Claims is not allowed,不允许费用报销的自我审批,
Self-approval for leaves is not allowed,禁止自我审批假期,
Seminar,研讨会,
Send Emails At,邮件发送时间,
Send Exit Questionnaire,发送离职问卷,
Send Exit Questionnaires,批量发送离职问卷,
Send Interview Feedback Reminder,发送面试反馈提醒,
Send Interview Reminder,发送面试提醒,
Send Leave Notification,发送休假通知,
Sender,发件人,
Sender Copy,发件人副本,
Sender Email,发件人邮箱,
Sending Failed due to missing email information for employee(s): {1},发送失败，缺失员工邮箱信息：{1},
Sent,已发送,
Sent Successfully: {0},成功发送：{0},
Sep,九月,
Separation Activities,离职活动,
Separation Begins On,离职流程开始日期,
Series,单据编号模板,
Service,服务,
Service Details,服务明细,
Service Expense,服务费用,
Service Expenses,服务费用,
Service Item,服务物料,
Set Assignment Details,设置分配明细,
Set Leave Details,设置休假明细,
Set Relieving Date for Employee: {0},设置员工{0}的离职日期,
Set filters to fetch employees,设置筛选条件获取员工,
Set opening balances for earnings and taxes from the previous employer,设置前雇主收入与税费期初余额,
Set optional filters to fetch employees in the appraisee list,设置可选筛选条件获取被考核人列表,
Set the default account for the {0} {1},为{0}{1}设置默认账户,
Set the frequency for holiday reminders,设置假期提醒频率,
Set the properties that should be updated in the Employee master on promotion submission,设置晋升提交时需更新的员工主数据属性,
Set the status to {0} if required.,必要时设置状态为{0},
Set {0} for selected employees,为选定员工设置{0},
Settings,设置,
Settings Missing,缺失配置,
Settle all Payables and Receivables before submission,提交前需结清所有应收应付,
Settled,已结清,
Shared document with the user {0} with 'Submit' permission,已与用户{0}共享文档并授予“提交”权限,
Shift,班次,
Shift Actual End,班次实际结束,
Shift Actual End Time,班次实际结束时间,
Shift Actual Start,班次实际开始,
Shift Actual Start Time,班次实际开始时间,
Shift Assignment,班次分配,
Shift Assignment Details,班次分配明细,
Shift Assignment Tool,班次分配工具,
Shift Assignment: {0} created for Employee: {1},已为员工{1}创建班次分配{0},
Shift Assignments created for the schedule between {0} and {1} via background job,已通过后台任务为{0}至{1}期间的排班创建班次分配,
Shift Attendance,班次考勤,
Shift End,班次结束,
Shift End Time,班次结束时间,
Shift Location,班次地点,
Shift Request,班次申请,
Shift Request Approver,班次申请审批人,
Shift Request Filters,班次申请筛选器,
Shift Requests ending before this date will be excluded.,此日期前结束的班次申请将被排除,
Shift Requests starting after this date will be excluded.,此日期后开始的班次申请将被排除,
Shift Schedule,班次表,
Shift Schedule Assignment,班次表分配,
Shift Settings,班次设置,
Shift Start,班次开始,
Shift Start Time,班次开始时间,
Shift Status,班次状态,
Shift Timings,班次时间,
Shift Tools,班次工具,
Shift Type,班次类型,
Shift and Attendance,班次与考勤,
Shift assignments for {0} after {1} are already created. Please change {2} date to a date later than {3} {4},{0}在{1}之后的班次分配已创建。请将{2}日期更改为晚于{3}{4}的日期,
Shift has been successfully updated to {0}.,班次已成功更新为{0},
Show Employee,显示员工,
Show Leave Balances in Salary Slip,工资条显示假期余额,
Show Leaves Of All Department Members In Calendar,日历显示部门全体成员假期,
Show Salary Slip,显示工资条,
Showing,显示中,
Sick Leave,病假,
Single Assignment,单次分配,
Skill,技能,
Skill Assessment,技能评估,
Skill Name,技能名称,
Skills,技能列表,
Skip Auto Attendance,跳过自动考勤,
"Skipping Salary Structure Assignment for the following employees, as Salary Structure Assignment records already exists against them. {0}",以下员工薪资结构分配记录已存在，跳过分配：{0},
Source,来源,
Source Name,源名称,
Source and Rating,来源与评分,
Source and target shifts cannot be the same,源班次与目标班次不可相同,
Sponsored Amount,赞助金额,
Staffing Details,人员配置明细,
Staffing Plan,人员配置计划,
Staffing Plan Detail,人员配置计划明细,
Staffing Plan {0} already exist for designation {1},职级{1}已存在人员配置计划{0},
Standard Multiplier,标准乘数,
Standard Tax Exemption Amount,标准免税额度,
Standard Working Hours,标准工时,
Start,开始,
Start Date,开始日期,
Start Time,开始时间,
"Start and end dates not in a valid Payroll Period, cannot calculate {0}.",起止日期不在有效薪资周期内，无法计算{0},
Start date cannot be greater than end date,开始日期不能大于结束日期,
Start date cannot be greater than end date.,开始日期不能大于结束日期。,
Start date: {0},开始日期：{0},
Start time and end time cannot be same.,开始与结束时间不可相同,
Statistical Component,统计组件,
Status,状态,
Stock Options,股票期权,
Stop users from making Leave Applications on following days.,禁止用户在下述日期申请休假,
Strictly based on Log Type in Employee Checkin,严格依据员工签到日志类型,
Structures have been assigned successfully,结构分配成功,
Subject,主题,
Submission Failed,提交失败,
Submission of {0} before {1} is not allowed,禁止在{1}前提交{0},
Submit,提交,
Submit Feedback,提交反馈,
Submit Now,立即提交,
Submit Overtime Slips,提交加班单,
Submit Salary Slip,提交工资条,
Submit this Leave Application to confirm.,提交请假申请以确认,
Submit this to create the Employee record,提交以创建员工档案,
Submitted,已提交,
Submitted via Payroll Entry,通过薪资录入提交,
Submitting Salary Slips and creating Journal Entry...,提交工资条并创建日记账分录...,
Submitting Salary Slips...,正在提交工资条...,
Subsidiary companies have already planned for {1} vacancies at a budget of {2}. Staffing Plan for {0} should allocate more vacancies and budget for {3} than planned for its subsidiary companies,子公司已规划{1}个空缺岗位，预算{2}。{0}的人员配置计划应为{3}分配更多空缺和预算,
Success,成功,
Successfully created {0} for employees:,成功为员工创建{0}：,
Successfully {0} {1} for the following employees:,成功为以下员工{0}{1}：,
Sum of benefit amounts {0} exceeds maximum limit of {1},福利金额总和{0}超过最大限额{1},
Summarized View,汇总视图,
Sunday,星期日,
Supplier,供应商,
Suspended,暂停,
Sync {0},同步{0},
Syntax error,语法错误,
Syntax error in condition: {0} in Income Tax Slab,所得税税级条件语法错误：{0},
System Health,系统健康状态,
System Manager,系统管理员,
Task,任务,
Task Weight,任务权重,
Tax Deducted Till Date,截至当前已扣税款,
Tax Exemption Declaration,免税申报,
Tax on additional salary,附加薪资税费,
Tax on flexible benefit,弹性福利税费,
Taxable Earnings Till Date,截至当前应税收入,
Taxable Salary Slab,应税薪资税级,
Taxes & Charges,税费与附加,
Taxi,出租车,
Team Updates,团队动态,
Template Name,模板名称,
Template Title,模板标题,
Tenure,任期,
Terms,条款,
Terms and Conditions,条款和条件,
Thank you,谢谢,
The currency of {0} should be same as the company's default currency. Please select another account.,账户{0}的币种需与公司默认币种一致。请选择其他账户,
The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip. ,薪资组件金额计入工资条收入/扣除项的日期,
The day of the month when leaves should be allocated,每月分配假期的日期,
The day(s) on which you are applying for leave are holidays. You need not apply for leave.,申请日期为节假日，无需请假,
The days between {0} to {1} are not valid holidays.,{0}至{1}期间并非有效节假日,
The first Approver in the list will be set as the default Approver.,列表首位审批人将设为默认审批人,
The fraction of Daily Salary per Leave should be between 0 and 1,单日假薪资扣除比例应在0到1之间,
The fraction of daily wages to be paid for half-day attendance,半日出勤需支付的日薪比例,
The metrics for this report are calculated based on the {0}. Please set {0} in {1}.,本报告指标基于{0}计算，请在{1}设置{0},
The metrics for this report are calculated based on {0}. Please set {0} in {1}.,本报告指标基于{0}计算，请在{1}设置{0},
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.",邮件发送的工资条将密码保护，密码根据密码策略生成,
Theory,理论,
There are more holidays than working days this month.,本月节假日多于工作日,
There are multiple shifts assigned to the employee for the same period. Please mention the shift,同一时间段内为员工分配了多个班次。请指定班次,
There are no arrear differences between existing and new salary structure components.,现有与新薪资结构组件之间无欠薪差异。,
There are no vacancies under staffing plan {0},人员配置计划{0}下无空缺岗位,
There is no Salary Structure assigned to {0}. First assign a Salary Structure.,没有为 {0} 分配薪资结构。请先分配薪资结构。,
There's no Employee with Salary Structure: {0}. Assign {1} to an Employee to preview Salary Slip,无员工使用薪资结构{0}。分配{1}给员工以预览工资条,
"These leaves are holidays permitted by the company however, availing it is optional for an Employee.",此类假期为公司允许的节假日，员工可自主选择是否休假,
This action will prevent making changes to the linked appraisal feedback/goals.,此操作将阻止修改关联的考核反馈/目标,
"This check-in is outside assigned shift hours and will not be considered for attendance. If a shift is assigned, adjust its time window and Fetch Shift again.",当前签到时间超出班次时段不计入考勤。若已分配班次，请调整时间后重新获取班次,
This compensatory leave will be applicable from {0}.,本补休假自{0}起生效,
This employee already has a log with the same timestamp.{0},该员工已有相同时间戳记录{0},
This error can be due to invalid formula or condition.,可能由无效公式或条件导致,
This error can be due to invalid syntax.,可能由语法错误导致,
This error can be due to missing or deleted field.,可能由字段缺失或删除导致,
This field allows you to set the maximum number of consecutive leaves an Employee can apply for.,本字段用于设置员工可申请的最大连续休假天数,
This field allows you to set the maximum number of leaves that can be allocated annually for this Leave Type while creating the Leave Policy,本字段用于在创建休假政策时设置该假期类型的年度最大分配天数,
This is based on the attendance of this Employee,基于该员工的考勤记录,
This method is only meant for developer mode,本方法仅适用于开发者模式,
This will overwrite the tax component {0} in the salary slip and tax won't be calculated based on the Income Tax Slabs,这将覆盖工资单中的税务组件{0}，且不再根据所得税税率表计算税额,
This will submit Salary Slips and create accrual Journal Entry. Do you want to proceed?,将提交工资单并创建应计日记账分录。是否继续？,
Thursday,星期四,
Time,时间,
Time Interval,时间间隔,
Time Sheet,工时表,
Time taken to fill the open positions,填补空缺职位的耗时,
Time to Fill,填补时间,
Timelines,时间线,
Timesheet,工时表,
Timesheet Details,工时明细,
Timing,时间安排,
Title,标题,
To,收件人,
To Amount,目标金额,
To Date,结束日期,
To Date cannot be before From Date,到日期不能早于日期,
To Date should be greater than From Date,截止日期应晚于起始日期,
To Time,结束时间,
To User,目标用户,
"To allow this, enable {0} under {1}.",要允许此操作，请在{1}下启用{0},
To apply for a Half Day check 'Half Day' and select the Half Day Date,要申请半天假，请勾选'半天假'并选择半天假日期,
To date can not be equal or less than from date,截止日期不可等于或早于起始日期,
To date can not be greater than employee's relieving date.,截止日期不可晚于员工离职日期,
To date can not be less than from date,截止日期不可早于起始日期,
To date can not greater than employee's relieving date,截止日期不可超过员工离职日期,
To date cannot be before from date,截止日期不可早于起始日期,
"To overwrite the salary component amount for a tax component, please enable {0}",要覆盖税务组件的薪资组件金额，请启用{0},
Today is {0}'s birthday 🎉,今天是{0}的生日🎉,
Today {0} at our Company! 🎉,今天是{0}在我司的纪念日！🎉,
Today {0} completed {1} {2} at our Company! 🎉,今天 {0} 在我们公司完成了 {1} {2}！🎉,
Total,总计,
Total (Company Currency),总金额（本币）,
Total Absent,总缺勤数,
Total Accrued,总计提额,
Total Advance Amount,预支总金额,
Total Advance Amount (Company Currency),预支总额（公司本位币）,
Total Allocated Leave(s),总分配假期,
Total Allocated Leaves,总分配假期,
Total Amount,总金额,
Total Amount Reimbursed,已报销总金额,
Total Asset Recovery Cost,资产回收总成本,
Total Billed Hours,总计费工时,
Total Claimed Amount,申报总金额,
Total Claimed Amount (Company Currency),报销总额（公司本位币）,
Total Days Without Pay,无薪总天数,
Total Deduction,总扣除额,
Total Deduction (Company Currency),总扣除额（公司币种）,
Total Early Exits,早退总次数,
Total Earning,总收入,
Total Earnings,总收入,
Total Estimated Budget,总预算估算,
Total Estimated Cost,总成本估算,
Total Exchange Gain/Loss,汇兑损益合计,
Total Expense Claim (via Expense Claim),费用报销总额（通过费用报销单）,
Total Expense Claim (via Expense Claims),费用报销总额（通过费用报销）,
Total Goal Score,目标总分,
Total Gross Pay,应发工资总额,
Total Holidays,总假日数,
Total Hours (T),总工时（T）,
Total Income Tax,所得税总额,
Total Interest Amount,利息总金额,
Total Late Entries,迟到总次数,
Total Leave Days,总请假天数,
Total Leaves,总假期,
Total Leaves ({0}),总假期（{0}）,
Total Leaves Allocated,总分配假期,
Total Leaves Encashed,已兑现总假期,
Total Loan Repayment,贷款偿还总额,
Total Net Pay,实发工资总额,
Total Non-Billed Hours,不计费总工时,
Total Overtime Duration,总加班时长,
Total Payable Amount,应付总金额,
Total Payment,总付款额,
Total Payout,总支付额,
Total Present,总出勤数,
Total Principal Amount,本金总额,
Total Receivable Amount,应收总金额,
Total Resignations,总离职人数,
Total Sanctioned Amount,批准总金额,
Total Sanctioned Amount (Company Currency),核准总额（公司本位币）,
Total Score,总分,
Total Self Score,自评总分,
Total Taxes and Charges,总税费,
Total Taxes and Charges (Company Currency),总税费（本币）,
Total Working Hours,总工时,
Total advance amount cannot be greater than total sanctioned amount,预支总额不可超过批准总额,
Total allocated leaves are more than maximum allocation allowed for {0} leave type for employee {1} in the period,分配假期总数超过员工{1}在期间内{0}假期类型的最大可分配数,
Total allocated leaves {0} cannot be less than already approved leaves {1} for the period,分配假期总数{0}不可少于期间内已批准假期数{1},
Total in words,大写金额,
Total in words (Company Currency),大写金额（公司币种）,
Total leaves allocated cannot exceed annual allocation of {0}.,分配假期总数不可超过年度分配额{0},
Total leaves allocated is mandatory for Leave Type {0},假期类型{0}必须填写分配假期总数,
Total of all employee benefits cannot be greater that Max Benefits Amount {0},所有员工福利总额不能大于最大福利金额{0},
Total percentage against cost centers should be 100,成本中心的总百分比应为 100,
Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,本年度（薪资周期或会计年度）至当前工资单截止日，该员工本组件累计薪资总额,
Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.,本月至当前工资单截止日，该员工累计薪资总额,
Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,本年度（薪资周期或会计年度）至当前工资单截止日，该员工累计薪资总额,
"Total weightage for all {0} must add up to 100. Currently, it is {1}%",所有{0}的总权重必须为100%。当前为{1}%,
Total working hours should not be greater than max working hours {0},总工时不可超过最大工时{0},
Totals,合计,
Train,培训,
Trainer Email,培训师邮箱,
Trainer Name,培训师姓名,
Training,培训,
Training Date,培训日期,
Training Event,培训活动,
Training Event Employee,培训活动员工,
Training Event:,培训活动：,
Training Events,培训活动,
Training Feedback,培训反馈,
Training Program,培训计划,
Training Result,培训结果,
Training Result Employee,培训结果员工,
Trainings,培训记录,
Transaction Date,交易日期,
Transaction Name,交易名称,
Transaction Type,交易类型,
Transactions,交易,
Transactions cannot be created for an Inactive Employee {0}.,无法为离职员工{0}创建交易记录,
Transfer Date,调岗日期,
Travel,差旅,
Travel Advance Required,需预支差旅费,
Travel From,出发地,
Travel Funding,差旅经费,
Travel Itinerary,差旅行程,
Travel Request,差旅申请,
Travel Request Costing,差旅申请成本核算,
Travel To,目的地,
Travel Type,差旅类型,
Tuesday,星期二,
Type,类型,
Unable to retrieve your location,无法获取您的位置,
Unarchive,取消归档,
Unclaimed Amount,未认领金额,
Unclaimed Amount (Company Currency),未报销金额（公司本位币）,
Under Review,审核中,
Unlinked Attendance record from Employee Checkins: {},已解除考勤记录与员工签到的关联：{},
Unlinked logs,未关联日志,
Unmarked Attendance for days,未标记考勤天数,
Unmarked Check-in Logs Found,发现未标记签到记录,
Unmarked Days,未标记天数,
Unmarked Employee Header,未标记员工标题,
Unmarked Employees HTML,未标记员工HTML,
Unmarked days,未标记天数,
Unpaid,未付,
Unpaid Accrual,未支付计提额,
Unpaid Expense Claim,未支付费用报销,
Unsettled,未结算,
Unsettled Transactions,未结算交易,
Unsubmitted Appraisals,未提交考核,
Untracked Hours,未跟踪工时,
Untracked Hours (U),未跟踪工时（U）,
Unused leaves,未使用假期,
Upcoming Holidays Reminder,假期临近提醒,
Upcoming Shifts,即将排班,
Update,更新,
Update Job Applicant,更新职位申请人,
Update Progress,更新进度,
Update Response,更新回复,
Update Salary Structures,更新薪资结构,
Update Status,更新状态,
Updated status from {0} to {1} for date {2} in the attendance record {3},考勤记录{3}中日期{2}的状态已从{0}更新为{1},
Updated the Job Applicant status to {0},已将职位申请人状态更新为{0},
Updated the status of Job Offer {0} for the linked Job Applicant {1} to {2},已将关联的职位申请人{1}的录用通知{0}状态更新为{2},
Updated the status of linked Job Applicant {0} to {1},已更新关联职位申请人{0}的状态为{1},
Upload Attendance,上传考勤,
Upload HTML,上传HTML,
Upload images or documents,上传图片或文档,
Upper Range,上限范围,
Used Leave(s),已用假期,
Used Leaves,已用假期,
User,用户,
Users,用户,
Utilization,利用率,
Vacancies,空缺职位,
Vacancies cannot be lower than the current openings,空缺职位不可少于当前空缺数,
Vacancies fulfilled,已填补空缺,
Validate Attendance,验证考勤,
Validating Employee Attendance...,正在验证员工考勤...,
Value / Description,数值/描述,
Value missing,缺少数值,
Variable,变量,
Variable Based On Taxable Salary,基于应税工资的变量,
Vegetarian,素食,
Vehicle,车辆,
Vehicle Expenses,车辆费用,
Vehicle Log,车辆日志,
Vehicle Service,车辆服务,
Vehicle Service Item,车辆服务项目,
View,查看,
View Exchange Gain/Loss Journals,查看汇兑损益日记账,
View Goals,查看目标,
View Ledger,查看总账,
View List,查看列表,
Violet,紫色,
WARNING: Loan Management module has been separated from ERPNext.,警告：贷款管理模块已从ERPNext中分离,
Walk In,主动上门,
Warning,警告,
Warning: Insufficient leave balance for Leave Type {0} in this allocation.,警告：本次分配中{0}假期类型的可用余额不足,
Warning: Insufficient leave balance for Leave Type {0}.,警告：{0}假期类型的可用余额不足,
Warning: Leave application contains following block dates,警告：请假申请包含以下禁假日期,
Warning: {0} already has an active Shift Assignment {1} for some/all of these dates.,警告：{0}在部分/全部日期已有生效的班次分配{1},
Website Listing,官网职位列表,
Wednesday,星期三,
Weekend Multiplier,周末乘数,
Weekly,每周,
Weightage (%),权重（%）,
"When set to 'Inactive', employees with conflicting active shifts will not be excluded.",设为'停用'时，冲突班次的有效员工将不被排除,
Whereas allocation for Compensatory Leaves is automatically created or updated on submission of Compensatory Leave Request.,调休申请提交后将自动创建或更新对应的调休分配,
Why is this Candidate Qualified for this Position?,该候选人为何适合此职位？,
Withheld,暂扣,
Work Anniversaries ,工作周年纪念日,
Work Anniversary Reminder,工作周年提醒,
Work End Date,工作结束日期,
Work From Date,工作起始日期,
Work From Home,居家办公,
Work References,工作证明人,
Work Summary for {0},{0}的工作总结,
Worked On Holiday,假日工作,
Workflow State,工作流状态,
Working Days,工作日,
Working Days and Hours,工作日与工作时长,
Working Hours,工作时间,
Workshop,研讨会,
Year,年份,
Year To Date,本年累计,
Year To Date(Company Currency),本年累计（公司币种）,
Yearly,每年,
Yearly Amount,年度金额,
Yearly Benefit,年度福利,
Yellow,黄色,
Yes,是,
"Yes, Proceed",确定继续,
You are not authorized to approve leaves on Block Dates,您无权批准禁假日期内的请假,
You are not present all day(s) between compensatory leave request days,调休申请日期间您未全天出勤,
You can not request for your Default Shift: {0},不可申请默认班次{0},
You can only plan for upto {0} vacancies and budget {1} for {2} as per staffing plan {3} for parent company {4}.,根据母公司{4}的编制计划{3}，您最多可规划{2}的{0}个空缺职位及{1}预算,
You can only submit Leave Encashment for a valid encashment amount,仅当存在有效兑现金额时可提交假期折现申请,
"You can only upload JPG, PNG, PDF, TXT or Microsoft documents.",仅可上传JPG、PNG、PDF、TXT或Microsoft文档,
You cannot reverse more than the total LWP days {0}. You have already reversed {1} days for this employee.,您不能冲销超过总LWP天数{0}。您已为该员工冲销{1}天。,
You do not have permission to complete this action,您无权限执行此操作,
You have no upcoming shifts,您暂无即将排班,
"You may add additional details, if any, and submit the offer.",您可补充其他详细信息（如有）并提交录用通知,
You must be within {0} meters of your shift location to check in.,需在班次地点{0}米范围内方可签到,
You were only present for Half Day on {}. Cannot apply for a full day compensatory leave,您仅于{}出勤半天，不可申请全天调休,
Your Interview session is rescheduled from {0} {1} - {2} to {3} {4} - {5},您的面试时段已从{0}{1}-{2}调整至{3}{4}-{5},
action,操作,
active,生效中,
based on,基于,
create/submit,创建/提交,
created,已创建,
email,电子邮件,
here,此处,
modify_half_day_status,修改半日状态,
or for the Employee's Department: {0},或员工所属部门：{0},
process,处理,
processed,已处理,
reason,原因,
result,结果,
results,结果,
review,评审,
reviews,评审,
via Salary Component sync,通过薪资组件同步,
year,年度,
years,年,
{0} & {1},{0} & {1},
{0} : {1},{0}：{1},
{0} <br> This error can be due to missing or deleted field.,{0} <br> 此错误可能由字段缺失或删除导致,
{0} Appraisal(s) are not submitted yet,尚有{0}份考核未提交,
{0} Field,{0} 字段,
{0} Missing,缺失{0},
{0} Row #{1}: Formula is set but {2} is disabled for the Salary Component {3}.,{0} 行#{1}：已设置公式但薪资组件{3}的{2}未启用,
{0} Row #{1}: {2} needs to be enabled for the formula to be considered.,{0} 行#{1}：需启用{2}才能使公式生效,
{0} already allocated for Employee {1} for period {2} to {3},员工{1}在{2}至{3}期间已分配{0},
{0} already exists for employee {1} and period {2},员工{1}在期间{2}已存在{0},
{0} already has an active Shift Assignment {1} for some/all of these dates.,{0}在部分/全部日期已有生效的班次分配{1},
{0} applicable after {1} working days,{0}需在{1}个工作日之后生效,
{0} completed {1} {2},{0} 完成了 {1} {2},
{0} has {1} enabled,{0}已启用{1},
{0} is an Accrual Component and this will be recorded as a payout in Employee Benefits Ledger,{0}为计提组件，这将作为支付记录在员工福利分类账中,
{0} is an invalid Attendance Status.,{0}为无效考勤状态。,
{0} is mandatory,{0} 是必填项,
{0} is not a holiday.,{0}非节假日,
{0} is not allowed to submit Interview Feedback for the Interview: {1},{0}无权提交面试{1}的反馈,
{0} is not in Optional Holiday List,{0}不在可选假期列表中,
{0} is required,{0} 是必填项,
{0} leaves allocated successfully,成功分配{0}天假期,
{0} leaves from allocation for {1} leave type have expired and will be processed during the next scheduled job. It is recommended to expire them now before creating new leave policy assignments.,针对{1}假期类型分配的{0}天假期已过期，系统将在下次计划任务中自动处理。建议在新建假期政策分配前立即执行过期操作。,
{0} leaves were manually allocated by {1} on {2},{1}于{2}手动分配了{0}天假期,
{0} must be submitted,必须提交{0},
{0} of {1} Completed,已完成{1}中的{0},
{0} to {1} employee(s)?,确认将{0}应用于{1}名员工？,
{0} vacancies and {1} budget for {2} already planned for subsidiary companies of {3}. You can only plan for upto {4} vacancies and and budget {5} as per staffing plan {6} for parent company {3}.,子公司{3}已规划{2}的{0}个空缺职位及{1}预算。根据母公司{3}的编制计划{6}，您最多可规划{4}个空缺职位及{5}预算,
{0} will be updated for the following Salary Structures: {1}.,将更新以下薪资结构{1}的{0},
{0} {1} {2}?,{0} {1} {2}?,
{0}. Check error log for more details.,{0}。请查看错误日志了解详情。,
"{0}: Employee email not found, hence email not sent",{0}：未找到员工邮箱，邮件未发送,
{0}: From {0} of type {1},{0}：类型为{1}的{0},
{0}: {1},{0}：{1},
{0}d,{0}天,
{} {} open for this position.,该职位有{}个{}空缺,
